COM,P14_POP,C14_POP15P_CS3,P14_NSCOL15P_SUP,MED13,P20_POP,C20_POP15P_CS3,P20_NSCOL15P_SUP2,P20_NSCOL15P_SUP34,P20_NSCOL15P_SUP5,MED19
2B036,80.00000000000034,1.02564102564103,7.17948717948721,NA,87.0,4.83333333333333,0.966666666666667,4.83333333333333,6.76666666666667,s
2B037,7883.00000000002,422.72703158350373,1488.4158918155397,20127.1428571429,7732.0,447.88535216015,721.1418705624569,573.252301929303,456.529171055271,22670
2B039,185.9999999999994,6.19999999999998,25.83333333333325,18746.0,228.0,11.4,9.32727272727273,9.32727272727273,31.0909090909091,19360
2B042,8244.999999999996,285.22168930545547,1418.3492696241983,19070.7317073171,9254.0,376.106627743976,730.793563733955,663.060732353692,419.128582830583,21040
2B043,1674.0,165.6575817716112,469.9472268093373,21988.6666666667,1602.0,122.087557289162,163.015810811897,172.663751764437,184.847710400705,22600
2B045,59.0,1.0,2.0,NA,66.0,1.01538461538462,0.0,3.04615384615385,2.03076923076923,s
2B046,170.0,7.0,37.0,17614.0,154.0,3.97320203476604,11.9196061042981,20.8593106825217,11.9196061042981,18990
2B047,289.00000000000085,8.11301769384496,42.59334289268604,14339.3333333333,268.0,6.0,9.0,20.0,19.0,18390
2B049,2289.0,50.2120807524145,382.6160553333985,17780.2777777778,2520.0,67.0,204.0,171.0,101.0,20330
2B050,5330.0,107.0,792.0,17216.9230769231,5766.0,161.2164572427752,336.521929450543,337.497486466007,282.860869064633,19110
2B051,92.00000000000006,5.1685393258427,21.70786516853934,NA,70.0,2.83783783783784,5.67567567567568,12.2972972972973,4.72972972972973,s
2B052,17.0,0.0,7.555555555555552,NA,20.0,1.05263157894737,0.0,2.10526315789474,1.05263157894737,s
2B053,19.0,3.61904761904762,6.333333333333335,NA,19.0,3.0,1.0,2.0,2.0,s
2B054,190.0,10.885416666666664,28.697916666666657,16269.5833333333,185.0,2.0,10.0,14.0,9.0,18370
2B055,119.0,5.08606114968915,22.37866905863226,NA,116.0,4.2962962962963,12.8888888888889,4.2962962962963,4.2962962962963,s
2B057,340.0,6.21951219512196,49.75609756097568,18639.512195122,312.0,5.19941527605363,19.7208064055174,15.3586550481598,10.1527382277728,21340
2B058,304.0,8.825806451612907,46.09032258064518,15143.6666666667,316.0,8.96710539889864,21.9672860057958,21.9919045547413,15.0340380476816,16570
2B059,95.0,0.0,15.35353535353536,NA,112.0,0.0,7.61165048543689,5.4368932038835,16.3106796116505,17400
2B063,30.0,0.0,6.5625,NA,39.0,4.10526315789474,3.42105263157895,1.36842105263158,4.10526315789474,s
2B067,30.9999999999999,0.0,4.13333333333332,NA,35.0,0.0,4.24242424242424,0.0,1.06060606060606,s
2B068,34.0,0.971428571428571,4.857142857142855,NA,25.0,0.925925925925926,0.925925925925926,0.925925925925926,1.85185185185185,s
2B069,90.9999999999999,4.04444444444444,26.28888888888886,NA,116.0,8.0,13.0,13.0,16.0,s
2B072,50.0,5.0,8.0,NA,55.0,1.0377358490566,3.11320754716981,2.07547169811321,4.15094339622642,s
2B073,101.0,0.0,17.314285714285717,17019.3333333333,109.0,0.956140350877193,9.56140350877193,4.78070175438596,3.82456140350877,20420
2B074,359.0,31.34126984126985,93.0740740740741,21482.2934782609,395.0,22.8057084523816,21.0499763148462,44.5240896206509,40.4795308132431,21710
2B075,66.99999999999979,3.19047619047618,5.3174603174603,NA,72.0,0.0,6.17142857142857,3.08571428571429,1.02857142857143,s
2B077,601.0,27.0,114.0,17970.6666666667,697.0,29.0492791143285,51.0827848188527,54.0502396246347,36.0524080814889,19550
2B078,32.0,2.0,4.0,NA,28.0,1.0,1.0,1.0,2.0,s
2B079,441.0,16.47692307692307,63.96923076923076,18105.0,499.0,15.0,28.0,30.0,16.0,20110
2B080,164.0,4.1,15.375,18890.6666666667,139.0,4.79310344827586,9.58620689655172,7.66896551724138,7.66896551724138,21730
2B081,38.99999999999984,0.0,2.05263157894736,NA,42.0,0.0,5.86046511627907,3.90697674418605,0.976744186046512,s
2B082,46.99999999999983,3.43902439024389,6.87804878048778,NA,38.0,2.17142857142857,3.25714285714286,3.25714285714286,2.17142857142857,s
2B083,167.0,5.0,19.0,16743.5,154.0,5.81132075471698,4.84276729559748,12.5911949685535,6.77987421383648,18060
2B084,219.0000000000008,8.21469756179048,39.30349083583402,14600.0,244.0,4.0,12.0,25.0,15.0,20360
2B086,213.0,4.0,24.0,15375.3846153846,185.0,6.85185185185185,8.80952380952381,16.6402116402116,9.78835978835979,17630
2B087,1756.9999999999925,59.28289636719544,257.57396352643536,17478.8461538462,2182.0,93.2486676957941,169.151055070244,145.294178045069,212.911953777944,19750
2B088,212.0,12.248888888888883,52.76444444444443,19806.5,214.0,12.6433189733054,13.2273065255275,20.1121593759658,14.2025305528142,22840
2B093,981.9999999999968,50.051480243235,215.2125779701709,19420.2842809365,901.0,47.445633347946,80.060850201294,77.2528082156897,80.1252273922783,22990
2B095,144.0,6.49624060150374,28.15037593984954,15894.0,127.0,5.0,8.0,13.0,9.0,17640
2B096,7354.999999999995,298.5178462485709,987.9717362204932,18072.0,7549.0,354.496960898163,268.48481809252996,513.433852659921,570.3182084596731,20100
2B097,66.99999999999994,4.12307692307692,23.70769230769229,NA,51.0,0.0,3.0,3.0,6.0,s
2B101,72.0,0.986301369863014,6.904109589041098,NA,80.0,2.05128205128205,5.12820512820513,1.02564102564103,3.07692307692308,s
2B102,63.0,4.375,7.0,NA,80.0,2.0,4.0,1.0,4.0,s
2B105,107.0,7.925925925925928,28.731481481481488,NA,108.0,4.69565217391304,4.69565217391304,7.04347826086957,5.8695652173913,s
2B106,10.0,0.0,1.0,NA,12.0,1.0,2.0,1.0,0.0,s
2B107,155.0,5.0986842105263,25.4934210526315,15642.0,145.0,3.45238095238095,11.5079365079365,8.05555555555556,5.75396825396825,17700
2B109,195.0,13.448275862068964,57.63546798029556,23126.5217391304,236.0,17.5916384114516,28.9271101741572,22.8012891297885,27.9279110158318,22390
2B110,70.0,4.72972972972973,17.972972972972975,NA,67.0,6.0,5.0,5.0,9.0,s
2B111,51.0,1.924528301886792,16.358490566037734,NA,51.0,3.92307692307692,2.94230769230769,5.88461538461538,7.84615384615385,s
2B112,213.0,6.870967741935486,42.207373271889416,17116.0,236.0,8.0,12.0,23.0,11.0,17010
2B113,54.0,0.0,9.0,NA,56.0,1.0,2.0,4.0,6.0,s
2B116,25.0,0.0,1.0,NA,29.0,1.03571428571429,0.0,4.14285714285714,0.0,s
2B120,5782.000000000012,269.5365877156441,1023.8738134033206,20518.125,5772.0,318.647353941855,494.723656204584,430.354854045038,469.503797208963,22330
2B121,335.0,10.805885358693622,77.60590393970875,18446.5,373.0,17.0,30.0,26.0,22.0,20450
2B122,50.0,1.785714285714286,16.071428571428573,NA,59.0,0.0,3.0,5.0,8.0,s
2B123,4049.0,112.79917635658911,512.9910368217053,16381.4285714286,4215.0,122.0,254.0,215.0,158.0,18670
2B124,217.0,1.954954954954954,22.48198198198197,17172.5,207.0,6.89710692708239,8.86850082358647,10.9105898425464,18.9987678007296,18940
2B125,46.0,0.0,6.0,NA,53.0,0.0,0.0,0.0,2.07843137254902,s
2B126,51.0,1.0,7.0,NA,70.0,0.0,3.08823529411765,3.08823529411765,3.08823529411765,s
2B134,3346.999999999994,132.6338213289575,577.1216619878397,15954.5,3224.0,113.0,180.0,183.0,181.0,17820
2B135,346.99999999999847,3.29430379746834,25.25632911392394,15631.6111111111,315.0,3.83478199257476,13.3386910733461,19.0896717367702,19.2374693385377,17590
2B136,161.0,7.0,52.0,16359.0,149.0,9.18493150684932,19.3904109589041,20.4109589041096,16.3287671232877,21660
2B137,26.0,1.0,4.0,NA,22.0,0.0,0.0,0.0,0.0,s
2B138,147.0,5.919463087248324,22.691275167785243,16670.0,149.0,4.0,8.0,10.0,8.0,17630
2B140,113.0,5.4326923076923,16.2980769230769,NA,107.0,6.51304347826087,10.2347826086957,13.0260869565217,6.51304347826087,s
2B143,1124.0,21.47770700636946,155.45768880800753,14029.0,1104.0,24.3611717762142,90.4727352504083,62.0697051421939,48.7546727086307,17190
2B145,216.0,17.83486238532109,32.697247706422004,16228.0,208.0,8.91428571428571,7.92380952380952,16.8380952380952,7.92380952380952,16890
2B147,127.0,6.24590163934428,35.39344262295092,17970.6666666667,111.0,9.40677966101695,8.46610169491525,25.3983050847458,12.228813559322,20480
2B148,5136.0,248.0,754.0,18099.25,6036.0,222.11220131434,470.463586078049,381.977461389211,318.626374944171,19570
2B149,89.9999999999997,1.15384615384615,20.7692307692307,NA,84.0,3.0,10.0,7.0,9.0,s
2B150,1132.0,37.0,232.0,19883.5833333333,1237.0,47.1209099388124,97.2729161757241,98.5761086769313,80.5954669794159,22550
2B152,845.0,35.0,159.0,18150.0,848.0,41.0007131154327,60.9877039718631,97.9779810535201,49.9786847850384,20110
2B153,110.0,3.05555555555556,13.24074074074076,18408.6666666667,119.0,3.10434782608696,1.03478260869565,11.3826086956522,5.17391304347826,22100
2B155,40.0,1.0,3.0,NA,49.0,0.0,2.1304347826087,4.26086956521739,2.1304347826087,s
2B156,17.0,0.0,3.0,NA,26.0,1.0,0.0,4.0,0.0,s
2B157,27.0,0.0,5.1923076923077,NA,30.0,0.0,2.14285714285714,3.21428571428571,3.21428571428571,s
2B159,102.0,3.0,12.0,16724.6666666667,80.0,2.96296296296296,5.92592592592593,7.90123456790123,6.91358024691358,s
2B161,79.0,1.0,8.0,NA,64.0,1.96923076923077,2.95384615384615,3.93846153846154,1.96923076923077,s
2B162,684.0,17.0,126.0,19194.0,709.0,27.1749819769419,37.2706081383628,50.2980763704428,42.2232651364714,20490
2B164,31.0,5.8125,7.75,NA,22.0,2.64,1.76,0.88,4.4,s
2B165,304.0,13.468354430379744,60.60759493670885,19084.0,337.0,12.0,21.0,37.0,12.0,19050
2B166,607.000000000002,28.32666666666676,95.09666666666698,15986.0,644.0,26.0,29.0,54.0,43.0,18300
2B167,437.9999999999981,14.22737819025516,80.28306264501126,18863.3333333333,425.0,16.0,33.0,29.0,34.0,21090
2B168,1888.0,91.71679586563305,363.9400516795864,20207.3333333333,2000.0,98.8051592489125,154.518041831151,155.192168850334,141.519945171981,21410
2B169,1187.0,36.8393839813764,155.5440656991448,16997.3913043478,971.0,23.7015088881391,39.6435414567287,42.5801320890954,44.8812440187899,19760
2B170,135.0,1.01503759398496,26.39097744360896,15705.5,107.0,1.92792792792793,4.81981981981982,5.78378378378378,2.89189189189189,s
2B171,38.0,1.0,5.0,NA,34.0,2.0,6.0,6.0,1.0,s
2B172,608.9999999999981,27.36066624087105,103.3625169099573,18673.3333333333,565.0,33.0,32.0,39.0,31.0,20680
2B173,232.0,14.808510638297864,27.64255319148935,16238.5,257.0,16.0357507096053,10.9421286681036,23.5922976660069,15.8900965500805,19390
2B175,109.0,7.927272727272728,23.781818181818185,NA,114.0,7.35483870967742,10.1129032258065,11.0322580645161,14.7096774193548,s
2B176,64.0,2.90909090909091,7.75757575757576,NA,76.0,4.0,3.0,9.0,5.0,s
2B177,55.00000000000008,3.05555555555556,11.20370370370372,NA,59.0,7.61290322580645,1.90322580645161,7.61290322580645,7.61290322580645,s
2B178,73.0,3.0,13.0,NA,71.0,9.01587301587302,2.25396825396825,3.38095238095238,10.1428571428571,s
2B179,57.0,0.95,6.65,NA,62.0,1.06896551724138,3.20689655172414,4.27586206896552,0.0,s
2B180,83.0,4.0,10.0,NA,79.0,1.01282051282051,8.1025641025641,5.06410256410256,2.02564102564103,s
2B182,183.0,6.23863636363638,22.87500000000006,16276.8333333333,264.0,9.23851275236197,25.3593864081771,21.4565121499181,28.7115328567006,21090
2B183,104.0,2.0,14.0,NA,93.0,1.97872340425532,3.95744680851064,0.98936170212766,4.9468085106383,s
2B184,81.0,2.025,15.1875,NA,93.0,3.0,13.0,1.0,4.0,s
2B185,1569.0,79.0,269.0,18602.0,1795.0,61.5035797890115,187.292829765718,148.205910508502,97.7928605184818,21300
2B187,148.0,4.0,21.0,19007.3333333333,131.0,2.95488721804511,3.93984962406015,8.86466165413534,0.984962406015038,16720
2B188,429.00000000000114,13.31026252983297,56.31264916467795,17703.8461538462,538.0,19.5215034177532,39.2525054363272,37.2371645421178,24.7331552583312,21360
2B190,180.0,4.945054945054945,32.637362637362635,16281.3333333333,185.0,2.05199182668522,18.281424402586,22.2913329545755,11.1821295028897,16970
2B192,178.99999999999935,4.3926380368098,24.1595092024539,NA,147.0,2.11510791366906,9.51798561151079,4.23021582733813,7.40287769784173,s
2B193,544.0,33.88235294117646,84.70588235294115,16574.0,600.0,30.1430753522839,37.2454683425309,29.9013350942269,40.0332509242602,18740
2B194,25.0,3.0,12.0,NA,26.0,2.0,2.0,2.0,3.0,s
2B195,130.0,1.96969696969697,19.6969696969697,NA,123.0,0.984,2.952,9.84,0.984,s
2B199,162.0,12.0,31.0,14750.3333333333,185.0,15.0815217391304,14.0760869565217,18.0978260869565,13.070652173913,19980
2B201,173.0,5.0,24.0,16721.0,197.0,6.0,9.0,10.0,6.0,15030
2B202,28.0,0.0,3.0,NA,24.0,0.0,0.0,1.04347826086957,1.04347826086957,s
2B205,724.0,35.0,149.0,17950.8,881.0,43.1064167689355,63.2846120343936,68.9080210473763,55.6027963700097,20350
2B206,31.0,0.911764705882353,2.735294117647059,NA,38.0,3.25714285714286,2.17142857142857,3.25714285714286,2.17142857142857,s
2B207,3327.999999999993,88.66732314781282,424.1961188727424,17041.935483871,3366.0,126.840036506142,210.075561349491,148.010816316408,119.461925350953,18630
2B208,112.0,0.0,7.12727272727274,NA,108.0,0.990825688073395,6.93577981651376,4.95412844036697,2.97247706422018,s
2B210,125.0,2.03252032520326,10.1626016260163,16892.2666666667,114.0,3.0,4.0,7.0,4.0,s
2B213,62.0,0.96875,11.625,NA,59.0,2.0,1.0,4.0,5.0,s
2B214,26.0,1.925925925925926,8.666666666666668,NA,19.0,2.0,2.0,2.0,2.0,s
2B216,17.0,0.0,0.0,NA,19.0,3.0,0.0,5.0,3.0,s
2B217,47.0,2.23809523809524,6.71428571428572,NA,44.0,1.76,3.52,5.28,2.64,s
2B218,103.0,4.0,20.0,NA,99.0,3.06185567010309,6.12371134020619,13.2680412371134,10.2061855670103,s
2B219,112.0,5.0,24.0,NA,83.0,6.07317073170732,6.07317073170732,4.04878048780488,16.1951219512195,s
2B220,151.0,7.28965517241381,27.07586206896558,17803.3333333333,132.0,6.69565217391304,6.69565217391304,6.69565217391304,11.4782608695652,19430
2B221,18.0,1.0,2.0,NA,16.0,1.0,2.0,2.0,0.0,s
2B222,35.0,1.0,2.0,NA,38.0,4.0,5.0,1.0,3.0,s
2B223,449.0000000000009,13.57441860465119,49.07674418604661,18527.9310344828,496.0,11.6665674760939,20.1268630807056,31.2947088234325,31.3693959378036,20760
2B224,641.0,28.0,110.0,19399.2777777778,658.0,36.1582414811527,49.2920550292519,58.407363014145,38.180185589196,21010
2B225,108.0,0.0,16.14953271028032,13835.3333333333,99.0,1.0,6.0,6.0,4.0,16330
2B226,77.0,0.0,16.0,NA,59.0,1.0,1.0,3.0,5.0,s
2B227,35.0,0.0,4.0,NA,33.0,0.0,0.0,2.0,3.0,s
2B229,251.0,7.0,31.0,17198.5,349.0,11.9789872358093,16.9395513094728,10.9716743495296,15.9682812407175,18340
2B230,113.0,4.14678899082568,22.80733944954124,16436.25,111.0,6.69827586206897,13.3965517241379,7.6551724137931,9.56896551724138,s
2B231,106.0,5.3,22.26,NA,109.0,10.3263157894737,4.58947368421053,18.3578947368421,25.2421052631579,s
2B233,145.0,0.97972972972973,13.71621621621622,17442.6666666667,167.0,1.01829268292683,19.3475609756098,8.14634146341463,8.14634146341463,19670
2B234,21.0,0.0,3.81818181818182,NA,17.0,0.0,0.0,3.57894736842105,0.894736842105263,s
2B235,87.0,2.0,15.0,NA,85.0,3.03808152507694,8.10155073353852,3.03808152507694,7.0888568918462,s
2B236,180.0,5.901639344262294,22.622950819672127,17703.0,183.0,7.0,8.0,8.0,14.0,18880
2B238,207.0,19.15467371250908,47.8866842812727,19583.3333333333,208.0,18.0,13.0,20.0,29.0,23050
2B239,211.0,24.649532710280376,64.08878504672897,21389.0,214.0,19.0,20.0,31.0,25.0,26790
2B241,32.0000000000001,0.0,5.33333333333335,NA,32.0,0.0,3.09677419354839,2.06451612903226,1.03225806451613,s
2B242,627.9999999999976,17.05431309904147,73.23322683706043,17336.0,699.0,13.3520740485839,45.2791146752944,35.9625041036558,30.70163318524,19560
2B243,38.0,0.0,2.923076923076922,NA,42.0,3.0,4.0,2.0,1.0,s
2B244,50.0,2.0,4.0,NA,42.0,2.0,1.0,0.0,1.0,s
2B245,55.0,5.0,11.25,NA,43.0,3.90909090909091,3.90909090909091,3.90909090909091,3.90909090909091,s
2B246,204.0,2.1139896373057,20.08290155440415,16124.25,191.0,1.88686944186764,9.45820303983792,13.6324619518794,6.32690921640118,16620
2B248,43.0,2.0,11.0,NA,45.0,1.76470588235294,5.29411764705882,2.64705882352941,4.41176470588235,s
2B250,150.0,3.973509933774836,18.87417218543047,20597.5,149.0,3.94701986754967,17.7615894039735,7.89403973509934,7.89403973509934,21930
2B251,3514.0,87.0,440.0,16758.6666666667,3719.0,81.1823415588788,257.597625743597,183.693362698986,116.721913015434,18770
2B252,176.0,2.0,23.0,15926.1904761905,181.0,1.97814207650273,8.90163934426229,13.8469945355191,6.92349726775956,17650
2B255,47.0,2.0,9.0,NA,40.0,2.7906976744186,1.86046511627907,5.58139534883721,1.86046511627907,s
2B256,23.0,0.92,2.76,NA,28.0,1.80645161290323,2.70967741935484,2.70967741935484,2.70967741935484,s
2B257,149.0,5.920529801324502,34.536423841059595,19844.3333333333,160.0,8.88888888888889,14.8148148148148,18.7654320987654,11.8518518518519,21190
2B260,152.0,8.0,42.0,20223.3333333333,152.0,7.79487179487179,10.7179487179487,14.6153846153846,12.6666666666667,21720
2B261,574.0,12.0,83.0,15995.1282051282,538.0,33.1385461660661,37.1591772630795,39.1305258803394,35.0711203992669,18790
2B263,80.0,1.0,6.0,NA,69.0,3.0,9.0,1.0,5.0,s
2B264,89.99999999999969,2.27848101265822,5.69620253164555,NA,59.0,2.49295774647887,1.66197183098592,3.32394366197183,0.0,s
2B265,382.0,16.04199475065616,78.20472440944879,18074.2857142857,413.0,30.1904674567333,25.7056316760244,43.1568328635413,40.369909381656,20400
2B267,59.99999999999983,2.03389830508474,10.1694915254237,NA,45.0,1.0,2.0,6.0,4.0,s
2B273,48.0,3.918367346938776,8.816326530612246,NA,43.0,1.8695652173913,2.80434782608696,3.73913043478261,1.8695652173913,s
2B274,104.0,8.0,16.0,NA,90.0,1.93548387096774,5.80645161290323,4.83870967741935,2.90322580645161,s
2B275,60.0,4.0,11.0,NA,73.0,3.08450704225352,5.14084507042254,4.11267605633803,6.16901408450704,s
2B277,319.0000000000013,10.0949367088608,57.54113924050656,17459.4597069597,334.0,8.96885435154264,22.667220507483,28.5346293357389,11.8845881037974,20600
2B280,124.0,5.904761904761904,24.6031746031746,17147.8260869565,106.0,6.0,6.0,14.0,4.0,20000
2B281,1097.0,54.3239364096486,186.405664150755,18334.5,1151.0,54.2454028065723,91.4702342775404,102.331662990324,51.8707747353756,19920
2B283,706.9999999999992,36.282991202346,118.1788856304984,19653.1666666667,730.0,19.67616288951,68.9460286157375,49.6558739469789,53.6286246752303,22270
2B286,798.0,36.57901085645356,142.46562123039806,17701.0,882.0,58.5606074130475,66.2934682026957,60.8772786375545,76.5739319625484,19100
2B287,137.0,9.0,25.0,NA,142.0,5.91666666666667,4.93055555555556,10.8472222222222,12.8194444444444,s
2B289,116.0,4.10619469026548,17.45132743362829,20204.0,116.0,8.92307692307692,8.92307692307692,5.94871794871795,7.93162393162393,s
2B290,285.00000000000057,9.22661870503599,53.30935251798572,15698.0,277.0,6.83723859695543,17.2605079005333,23.7432169366081,22.2885426588717,18790
2B291,39.0,3.0,17.0,NA,34.0,8.0,3.0,3.0,4.0,s
2B292,76.00000000000009,2.08219178082192,11.45205479452056,NA,66.0,0.0,3.53571428571429,3.53571428571429,4.71428571428571,s
2B293,242.0,5.95081967213115,43.6393442622951,21073.0,206.0,2.83805532236614,19.2256915053804,18.5838048409987,9.78628951261678,21650
2B296,114.0,6.05309734513272,13.11504424778756,NA,136.0,4.18461538461538,11.5076923076923,4.18461538461538,5.23076923076923,s
2B297,56.0000000000001,0.0,3.05454545454546,NA,55.0,2.79661016949153,0.932203389830508,2.79661016949153,0.0,s
2B298,1605.0,56.03549850194856,300.4314237269677,18096.5,1688.0,83.0,157.0,116.0,126.0,20780
2B299,100.0,2.0,17.0,NA,105.0,1.0,5.0,5.0,4.0,s
2B301,65.0,2.0,10.0,NA,57.0,2.0,4.0,2.0,3.0,s
2B302,92.99999999999982,2.04395604395604,13.28571428571426,NA,88.0,3.74468085106383,5.61702127659574,3.74468085106383,9.36170212765957,s
2B303,678.0,23.68469753227848,110.52858848396625,16892.4,758.0,16.1588220311988,45.3810161106838,34.3247665101865,42.4710687704368,19140
2B304,140.0,1.971830985915492,23.661971830985905,14466.1666666667,142.0,3.06474820143885,6.1294964028777,9.19424460431655,14.3021582733813,s
2B305,2915.0,241.575441606542,766.4863001075242,21600.9523809524,2920.0,203.708237654861,252.101259015668,274.29250959448,259.081579226621,23760
2B306,98.0,5.93939393939394,16.82828282828283,NA,118.0,6.82644628099174,5.85123966942149,23.404958677686,10.7272727272727,s
2B307,1312.0,25.893929115490543,175.5032973383248,16393.7142857143,1519.0,25.0,108.0,80.0,41.0,18580
2B309,1813.0,135.20671009674496,371.147193108934,21941.3043478261,1971.0,155.0,145.0,216.0,172.0,24010
2B311,687.0000000000013,27.52862233486203,95.8207908928642,16949.3333333333,787.0,27.6896952423697,45.1543429369466,38.9964483396307,32.701076170608,19670
2B313,1871.999999999992,36.32553931440105,223.14259864560643,16261.0714285714,2037.0,41.2971750215379,128.177327159533,97.3011285673754,66.4192339072881,17600
2B314,356.0,8.0,48.0,16860.0,338.0,11.0,20.0,12.0,8.0,18310
2B315,285.0000000000007,17.42653047399696,60.99285665898936,17822.380952381,284.0,22.6404497301988,17.314955168103,27.3152916626754,51.7526013972909,20430
2B316,1021.0,38.0,162.0,17373.6666666667,1000.0,29.2941424554731,55.534412758155,75.8081600441909,49.5141322832808,20440
2B317,50.0,0.0,8.0,NA,59.0,0.0,4.91666666666667,2.95,1.96666666666667,s
2B318,567.9999999999975,21.11150442477867,81.43008849557486,18632.25,581.0,22.5668988780507,29.9548636629704,32.4905672693351,53.3317466903068,20640
2B319,752.0,25.625163826998683,106.44298820445609,17245.6666666667,811.0,26.9467396514119,54.7916189091764,53.0846274382225,29.6619592313033,19500
2B320,324.0,9.0,42.0,15000.5,283.0,2.99882493344079,23.174781338008,24.1278604432937,7.05409380815151,19810
2B321,15.0,0.0,1.0,NA,15.0,0.0,2.8125,0.9375,0.0,s
2B327,208.0,8.0,33.0,20332.1739130435,184.0,7.81162847370558,10.8255062495332,16.896833838556,11.9634913410751,20370
2B328,99.0,3.0,13.0,19456.0,97.0,6.0625,1.01041666666667,13.1354166666667,6.0625,s
2B329,110.0,2.05607476635514,18.50467289719626,19004.6666666667,111.0,9.0,8.0,9.0,4.0,s
2B332,213.0,9.13035894828344,39.26054347761879,20228.1666666667,238.0,23.6132931578605,19.0840953908113,25.5828255937066,25.5671022158273,23140
2B333,128.0,6.492753623188406,20.40579710144928,16596.0,146.0,8.06134969325153,15.2269938650307,15.2269938650307,8.06134969325153,21040
2B334,128.0,3.968992248062016,10.914728682170544,NA,107.0,2.94495412844037,7.85321100917431,9.81651376146789,8.8348623853211,s
2B335,339.0,10.808695652173911,55.02608695652175,19596.0,352.0,12.4552152208052,23.7476023544622,21.7426100097095,26.0212996823282,22820
2B337,120.0,3.66412213740458,21.98473282442748,17353.5555555556,141.0,5.03571428571429,15.9464285714286,10.9107142857143,12.5892857142857,15600
2B338,48.0,2.0,8.0,NA,28.0,2.89655172413793,1.93103448275862,2.89655172413793,0.0,s
2B339,24.0,0.923076923076923,6.461538461538461,NA,28.0,1.0,2.0,3.0,3.0,s
2B340,111.0,0.948717948717949,19.92307692307693,15002.0,117.0,3.34285714285714,4.45714285714286,5.57142857142857,7.8,17970
2B341,745.9999999999972,53.43539325842676,169.7359550561791,19900.4761904762,690.0,49.353170780689,63.2274989925317,80.4936622396453,74.1371593767271,22090
2B342,2477.0,77.85367611139964,332.34898741621623,19525.0,2520.0,78.6408450432155,226.150959799089,132.818364493344,59.6194318129222,22070
2B343,1734.0,62.62753950338598,216.26072234762967,16359.8333333333,1795.0,54.0,126.0,81.0,86.0,19180
2B344,36.0,0.0,9.0,NA,42.0,1.0,7.0,2.0,8.0,s
2B346,2647.0,92.44689950106914,379.2209550962224,15275.4545454545,3032.0,109.916644396994,222.553964226905,177.902938346267,130.485816071169,18460
2B347,312.0,4.84472049689441,40.69565217391305,17470.6666666667,268.0,7.04784999563005,13.1236747417677,25.2553774243003,18.080930587168,18790
2B350,172.9999999999992,8.2380952380952,23.6845238095237,18614.3461538462,212.0,6.0,14.0,10.0,7.0,19630
2B352,198.0,5.630331753554502,39.41232227488151,18034.2857142857,207.0,7.0,23.0,18.0,9.0,19060
2B353,3465.0000000000077,371.4545637087115,1209.3205219307524,24182.5,3278.0,409.013117407822,329.753488042265,443.017279984072,479.062945205395,27550
2B354,452.0,23.0,67.0,18516.0,428.0,20.0002283524089,44.9823570814939,16.9980795208514,30.9974125284583,21290
2B355,450.0,12.97065661121876,54.8778537683216,18062.0,352.0,9.93895861986182,28.3369865177112,22.760103118572,10.8226437051671,20150
2B356,139.0,5.914893617021274,20.702127659574455,NA,146.0,6.0,8.0,11.0,9.0,18490
2B361,293.0000000000009,5.05172413793105,33.34137931034493,14796.6666666667,298.0,5.63365860945287,12.4989122452495,10.9140207546925,9.48214472256602,19270
2B364,29.00000000000012,0.0,3.10714285714287,NA,36.0,0.0,4.0,6.0,2.0,s
2B365,152.0,5.13513513513515,22.59459459459466,14696.0714285714,102.0,1.92452830188679,2.88679245283019,4.81132075471698,4.81132075471698,21270
2B366,98.99999999999991,7.14432989690721,21.43298969072163,NA,104.0,10.4,10.4,11.44,8.32,s
30001,481.00000000000097,20.26017731913435,93.19681566801825,19361.0,525.0,45.4508513343336,33.9310058106572,49.8633534717648,38.7658749914917,21550
30002,727.0,19.25730939535936,138.65262764658755,18562.3076923077,770.0,30.0,79.0,53.0,35.0,20800
30003,8416.999999999967,356.3963120514776,1350.2743612052393,19048.0952380952,8664.0,395.0,720.0,514.0,429.0,21590
30004,3175.0,301.4748715257816,719.6022771235779,20715.2380952381,3339.0,275.0,358.0,248.0,244.0,23500
30005,218.00000000000088,8.0772928411478,27.26086333887396,18585.1666666667,218.0,0.0,22.4655335495079,17.2446353280806,9.15924776535689,20840
30006,5325.0,200.0,813.0,18675.0,5729.0,275.583333225755,500.162855412008,296.659214349003,257.597059947605,20980
30007,39993.0,1175.2498200611733,6007.139847142667,15778.0,42867.00000000002,1401.4830671372772,2571.5992789370707,2093.270256765718,1739.966583230709,17180
30008,853.0,20.0,171.0,17608.0,984.0,62.1807813300574,78.4050788057436,71.0213845360239,37.994427212104,19290
30009,193.0,3.93877551020408,22.64795918367346,15788.5,173.0,0.0,8.04651162790698,12.0697674418605,11.0639534883721,16510
30010,3431.0,75.0,610.0,16816.6666666667,3335.0,95.2338724214773,249.669246408478,233.871909989539,223.60451984094,18600
30011,8442.99999999999,722.0269004769688,2282.505060101129,22620.0,8507.0,743.855483074974,876.7072140895871,894.264540037561,882.3349106814051,24760
30012,4047.0,263.7281778499797,898.7581110675864,19981.75,4172.0,196.681969911487,391.308188830678,269.243196511718,243.91020603639,21530
